File_Name,Charge,Y_value,M,Vibration mode,Displacement,Chemicals_1,Chemicals_2,Chemicals_3,Chemicals_4,Chemicals_5,Chemicals_6,Chemicals_7
Ag4_-1_01_2_-1.dat,-1,149.77,01,2,-1,"['Ag', '-0.000000', '4.070048', '0.500000']","['Ag', '-0.000000', '1.371537', '-0.500000']","['Ag', '-0.000000', '-1.371537', '-0.500000']","['Ag', '-0.000000', '-4.070048', '0.500000']",,,
Ag4_-1_01_2_1.dat,-1,149.77,01,2,1,"['Ag', '0.000000', '4.070048', '0.500000']","['Ag', '0.000000', '1.371537', '-0.500000']","['Ag', '-0.000000', '-1.371537', '-0.500000']","['Ag', '-0.000000', '-4.070048', '0.500000']",,,
Ag4_-1_01_3_-0.3.dat,-1,145.65,01,3,-0.3,"['Ag', '0.336549', '4.056697', '0.000000']","['Ag', '0.336549', '1.344712', '0.000000']","['Ag', '-0.336549', '-1.344712', '0.000000']","['Ag', '-0.336549', '-4.056697', '0.000000']",,,
Ag4_-1_01_3_-0.4.dat,-1,146.23,01,3,-0.4,"['Ag', '0.447012', '4.046472', '-0.000000']","['Ag', '0.447012', '1.324054', '-0.000000']","['Ag', '-0.447012', '-1.324054', '0.000000']","['Ag', '-0.447012', '-4.046472', '-0.000000']",,,
Ag4_-1_01_3_-0.5.dat,-1,147.03,01,3,-0.5,"['Ag', '0.556037', '4.033527', '0.000000']","['Ag', '0.556037', '1.297752', '0.000000']","['Ag', '-0.556037', '-1.297752', '0.000000']","['Ag', '-0.556037', '-4.033527', '0.000000']",,,
Ag4_-1_01_3_-1.dat,-1,155.19,01,3,-1,"['Ag', '1.069516', '3.933742', '0.000000']","['Ag', '1.069516', '1.089105', '0.000000']","['Ag', '-1.069516', '-1.089105', '0.000000']","['Ag', '-1.069516', '-3.933742', '0.000000']",,,
Ag4_-1_01_3_0.3.dat,-1,145.65,01,3,0.3,"['Ag', '0.336549', '4.056697', '-0.000000']","['Ag', '0.336549', '1.344712', '-0.000000']","['Ag', '-0.336549', '-1.344712', '-0.000000']","['Ag', '-0.336549', '-4.056697', '-0.000000']",,,
Ag4_-1_01_3_0.4.dat,-1,146.23,01,3,0.4,"['Ag', '0.447012', '4.046472', '0.000000']","['Ag', '0.447012', '1.324054', '0.000000']","['Ag', '-0.447012', '-1.324054', '0.000000']","['Ag', '-0.447012', '-4.046472', '0.000000']",,,
Ag4_-1_01_3_0.5.dat,-1,147.03,01,3,0.5,"['Ag', '0.556037', '4.033527', '0.000000']","['Ag', '0.556037', '1.297752', '0.000000']","['Ag', '-0.556037', '-1.297752', '-0.000000']","['Ag', '-0.556037', '-4.033527', '-0.000000']",,,
Ag4_-1_01_3_1.dat,-1,155.19,01,3,1,"['Ag', '1.069516', '3.933742', '-0.000000']","['Ag', '1.069516', '1.089105', '-0.000000']","['Ag', '-1.069516', '-1.089105', '-0.000000']","['Ag', '-1.069516', '-3.933742', '-0.000000']",,,
Ag4_-1_01_4_-0.3.dat,-1,145.65,01,4,-0.3,"['Ag', '0.336549', '4.056697', '-0.000000']","['Ag', '0.336549', '1.344712', '-0.000000']","['Ag', '-0.336549', '-1.344712', '-0.000000']","['Ag', '-0.336549', '-4.056697', '-0.000000']",,,
Ag4_-1_01_4_-0.4.dat,-1,146.23,01,4,-0.4,"['Ag', '0.447012', '4.046472', '0.000000']","['Ag', '0.447012', '1.324054', '0.000000']","['Ag', '-0.447012', '-1.324054', '-0.000000']","['Ag', '-0.447012', '-4.046472', '-0.000000']",,,
Ag4_-1_01_4_-0.5.dat,-1,147.03,01,4,-0.5,"['Ag', '0.556037', '4.033527', '-0.000000']","['Ag', '0.556037', '1.297752', '-0.000000']","['Ag', '-0.556037', '-1.297752', '0.000000']","['Ag', '-0.556037', '-4.033527', '0.000000']",,,
Ag4_-1_01_4_-1.dat,-1,155.19,01,4,-1,"['Ag', '1.069516', '3.933742', '0.000000']","['Ag', '1.069516', '1.089105', '0.000000']","['Ag', '-1.069516', '-1.089105', '0.000000']","['Ag', '-1.069516', '-3.933742', '0.000000']",,,
Ag4_-1_01_4_0.3.dat,-1,145.65,01,4,0.3,"['Ag', '0.336549', '4.056697', '0.000000']","['Ag', '0.336549', '1.344712', '0.000000']","['Ag', '-0.336549', '-1.344712', '0.000000']","['Ag', '-0.336549', '-4.056697', '0.000000']",,,
Ag4_-1_01_4_0.4.dat,-1,146.23,01,4,0.4,"['Ag', '0.447012', '4.046472', '0.000000']","['Ag', '0.447012', '1.324054', '0.000000']","['Ag', '-0.447012', '-1.324054', '0.000000']","['Ag', '-0.447012', '-4.046472', '0.000000']",,,
Ag4_-1_01_4_1.dat,-1,155.19,01,4,1,"['Ag', '1.069516', '3.933742', '0.000000']","['Ag', '1.069516', '1.089105', '0.000000']","['Ag', '-1.069516', '-1.089105', '0.000000']","['Ag', '-1.069516', '-3.933742', '0.000000']",,,
Ag4_-1_01_5_-0.3.dat,-1,146.35,01,5,-0.3,"['Ag', '0.000000', '0.000000', '3.878048']","['Ag', '0.000000', '0.000000', '1.278537']","['Ag', '0.000000', '0.000000', '-1.278537']","['Ag', '0.000000', '0.000000', '-3.878048']",,,
Ag4_-1_01_5_-0.4.dat,-1,148.43,01,5,-0.4,"['Ag', '0.000000', '0.000000', '3.814048']","['Ag', '0.000000', '0.000000', '1.247537']","['Ag', '0.000000', '0.000000', '-1.247537']","['Ag', '0.000000', '0.000000', '-3.814048']",,,
Ag4_-1_01_5_-0.5.dat,-1,151.68,01,5,-0.5,"['Ag', '0.000000', '0.000000', '3.750048']","['Ag', '0.000000', '0.000000', '1.216537']","['Ag', '0.000000', '0.000000', '-1.216537']","['Ag', '0.000000', '0.000000', '-3.750048']",,,
Ag4_-1_01_5_-1.dat,-1,198.87,01,5,-1,"['Ag', '0.000000', '0.000000', '3.430048']","['Ag', '0.000000', '0.000000', '1.061537']","['Ag', '0.000000', '0.000000', '-1.061537']","['Ag', '0.000000', '0.000000', '-3.430048']",,,
Ag4_-1_01_5_0.3.dat,-1,148.10,01,5,0.3,"['Ag', '0.000000', '0.000000', '4.262048']","['Ag', '0.000000', '0.000000', '1.464537']","['Ag', '0.000000', '0.000000', '-1.464537']","['Ag', '0.000000', '0.000000', '-4.262048']",,,
Ag4_-1_01_5_0.4.dat,-1,149.73,01,5,0.4,"['Ag', '0.000000', '0.000000', '4.326048']","['Ag', '0.000000', '0.000000', '1.495537']","['Ag', '0.000000', '0.000000', '-1.495537']","['Ag', '0.000000', '0.000000', '-4.326048']",,,
Ag4_-1_01_5_0.5.dat,-1,151.55,01,5,0.5,"['Ag', '0.000000', '0.000000', '4.390048']","['Ag', '0.000000', '0.000000', '1.526537']","['Ag', '0.000000', '0.000000', '-1.526537']","['Ag', '0.000000', '0.000000', '-4.390048']",,,
Ag4_-1_01_5_1.dat,-1,162.41,01,5,1,"['Ag', '0.000000', '0.000000', '4.710048']","['Ag', '0.000000', '0.000000', '1.681537']","['Ag', '0.000000', '0.000000', '-1.681537']","['Ag', '0.000000', '0.000000', '-4.710048']",,,
Ag4_-1_01_6_-0.3.dat,-1,153.37,01,6,-0.3,"['Ag', '0.000000', '0.000000', '-3.920048']","['Ag', '0.000000', '0.000000', '-1.521537']","['Ag', '0.000000', '0.000000', '1.221537']","['Ag', '0.000000', '0.000000', '4.220048']",,,
Ag4_-1_01_6_-0.4.dat,-1,161.61,01,6,-0.4,"['Ag', '0.000000', '0.000000', '-3.870048']","['Ag', '0.000000', '0.000000', '-1.571537']","['Ag', '0.000000', '0.000000', '1.171537']","['Ag', '0.000000', '0.000000', '4.270048']",,,
Ag4_-1_01_6_-0.5.dat,-1,174.74,01,6,-0.5,"['Ag', '0.000000', '0.000000', '-3.820048']","['Ag', '0.000000', '0.000000', '-1.621537']","['Ag', '0.000000', '0.000000', '1.121537']","['Ag', '0.000000', '0.000000', '4.320048']",,,
Ag4_-1_01_6_-0.75.dat,-1,248.55,01,6,-0.75,"['Ag', '0.000000', '0.000000', '-3.695048']","['Ag', '0.000000', '0.000000', '-1.746537']","['Ag', '0.000000', '0.000000', '0.996537']","['Ag', '0.000000', '0.000000', '4.445048']",,,
Ag4_-1_01_6_0.3.dat,-1,153.37,01,6,0.3,"['Ag', '0.000000', '0.000000', '4.220048']","['Ag', '0.000000', '0.000000', '1.221537']","['Ag', '0.000000', '0.000000', '-1.521537']","['Ag', '0.000000', '0.000000', '-3.920048']",,,
Ag4_-1_01_6_0.4.dat,-1,161.61,01,6,0.4,"['Ag', '0.000000', '0.000000', '4.270048']","['Ag', '0.000000', '0.000000', '1.171537']","['Ag', '0.000000', '0.000000', '-1.571537']","['Ag', '0.000000', '0.000000', '-3.870048']",,,
Ag4_-1_01_6_0.5.dat,-1,174.74,01,6,0.5,"['Ag', '0.000000', '0.000000', '4.320048']","['Ag', '0.000000', '0.000000', '1.121537']","['Ag', '0.000000', '0.000000', '-1.621537']","['Ag', '0.000000', '0.000000', '-3.820048']",,,
Ag4_-1_01_6_0.75.dat,-1,248.55,01,6,0.75,"['Ag', '0.000000', '0.000000', '4.445048']","['Ag', '0.000000', '0.000000', '0.996537']","['Ag', '0.000000', '0.000000', '-1.746537']","['Ag', '0.000000', '0.000000', '-3.695048']",,,
Ag4_-1_01_eq.dat,-1,144.98,01,1,0,"['Ag', '0.000000', '0.000000', '4.070048']","['Ag', '0.000000', '0.000000', '1.371537']","['Ag', '0.000000', '0.000000', '-1.371537']","['Ag', '0.000000', '0.000000', '-4.070048']",,,
Ag4_-1_02_1_-0.3.dat,-1,144.27,02,1,-0.3,"['Ag', '-0.740596', '-2.148350', '0.000000']","['Ag', '1.987456', '-1.388459', '0.000000']","['Ag', '-1.246860', '2.959589', '-0.000000']","['Ag', '0.000000', '0.577220', '-0.000000']",,,
Ag4_-1_02_1_-0.4.dat,-1,144.63,02,1,-0.4,"['Ag', '-0.538307', '-2.182901', '-0.000000']","['Ag', '2.129567', '-1.213118', '-0.000000']","['Ag', '-1.591260', '2.792964', '0.000000']","['Ag', '0.000000', '0.603054', '0.000000']",,,
Ag4_-1_02_1_-0.5.dat,-1,145.14,02,1,-0.5,"['Ag', '-0.357089', '-2.195699', '-0.000000']","['Ag', '2.246910', '-1.043960', '-0.000000']","['Ag', '-1.889820', '2.604932', '0.000000']","['Ag', '0.000000', '0.634727', '0.000000']",,,
Ag4_-1_02_1_-1.dat,-1,150.12,02,1,-1,"['Ag', '-0.222391', '-2.100137', '0.000000']","['Ag', '-2.586285', '-0.388408', '0.000000']","['Ag', '2.808676', '1.634391', '-0.000000']","['Ag', '0.000000', '0.854154', '-0.000000']",,,
Ag4_-1_02_1_0.3.dat,-1,144.27,02,1,0.3,"['Ag', '1.987456', '-1.388459', '0.000000']","['Ag', '-0.740596', '-2.148350', '0.000000']","['Ag', '-1.246860', '2.959589', '0.000000']","['Ag', '0.000000', '0.577220', '0.000000']",,,
Ag4_-1_02_1_0.5.dat,-1,145.14,02,1,0.5,"['Ag', '2.246910', '-1.043960', '0.000000']","['Ag', '-0.357089', '-2.195699', '0.000000']","['Ag', '-1.889820', '2.604932', '0.000000']","['Ag', '0.000000', '0.634727', '0.000000']",,,
Ag4_-1_02_1_1.dat,-1,150.12,02,1,1,"['Ag', '-2.586285', '-0.388408', '0.000000']","['Ag', '-0.222391', '-2.100137', '0.000000']","['Ag', '2.808676', '1.634391', '-0.000000']","['Ag', '0.000000', '0.854154', '0.000000']",,,
Ag4_-1_02_2_-0.3.dat,-1,144.67,02,2,-0.3,"['Ag', '0.182937', '-1.867209', '1.411596']","['Ag', '0.182937', '-1.867209', '-1.411596']","['Ag', '-0.548810', '3.162849', '-0.000000']","['Ag', '0.182937', '0.571568', '0.000000']",,,
Ag4_-1_02_2_-0.4.dat,-1,145.34,02,2,-0.4,"['Ag', '0.242259', '-1.861373', '1.411596']","['Ag', '0.242259', '-1.861373', '-1.411596']","['Ag', '-0.726776', '3.128660', '0.000000']","['Ag', '0.242259', '0.594086', '0.000000']",,,
Ag4_-1_02_2_-0.5.dat,-1,146.24,02,2,-0.5,"['Ag', '0.300221', '-1.854110', '1.411596']","['Ag', '0.300221', '-1.854110', '-1.411596']","['Ag', '-0.900663', '3.085586', '0.000000']","['Ag', '0.300221', '0.622634', '0.000000']",,,
Ag4_-1_02_2_-1.dat,-1,154.23,02,2,-1,"['Ag', '0.561723', '-1.802624', '1.411596']","['Ag', '0.561723', '-1.802624', '-1.411596']","['Ag', '-1.685168', '2.760409', '0.000000']","['Ag', '0.561723', '0.844839', '0.000000']",,,
Ag4_-1_02_2_0.3.dat,-1,144.67,02,2,0.3,"['Ag', '-0.182937', '-1.867209', '1.411596']","['Ag', '-0.182937', '-1.867209', '-1.411596']","['Ag', '0.548810', '3.162849', '-0.000000']","['Ag', '-0.182937', '0.571568', '-0.000000']",,,
Ag4_-1_02_2_0.4.dat,-1,145.34,02,2,0.4,"['Ag', '-0.242259', '-1.861373', '1.411596']","['Ag', '-0.242259', '-1.861373', '-1.411596']","['Ag', '0.726776', '3.128660', '0.000000']","['Ag', '-0.242259', '0.594086', '0.000000']",,,
Ag4_-1_02_2_0.5.dat,-1,146.24,02,2,0.5,"['Ag', '-0.300221', '-1.854110', '1.411596']","['Ag', '-0.300221', '-1.854110', '-1.411596']","['Ag', '0.900663', '3.085586', '0.000000']","['Ag', '-0.300221', '0.622634', '0.000000']",,,
Ag4_-1_02_2_1.dat,-1,154.23,02,2,1,"['Ag', '-0.561723', '-1.802624', '1.411596']","['Ag', '-0.561723', '-1.802624', '-1.411596']","['Ag', '1.685168', '2.760409', '0.000000']","['Ag', '-0.561723', '0.844839', '0.000000']",,,
Ag4_-1_02_3_-0.3.dat,-1,146.00,02,3,-0.3,"['Ag', '0.000000', '1.504596', '-1.742961']","['Ag', '-0.000000', '-1.504596', '-1.742961']","['Ag', '0.000000', '0.000000', '3.036724']","['Ag', '0.000000', '0.000000', '0.449198']",,,
Ag4_-1_02_3_-0.4.dat,-1,147.82,02,3,-0.4,"['Ag', '0.000000', '1.535596', '-1.698961']","['Ag', '-0.000000', '-1.535596', '-1.698961']","['Ag', '0.000000', '-0.000000', '2.979724']","['Ag', '0.000000', '-0.000000', '0.418198']",,,
Ag4_-1_02_3_-0.5.dat,-1,150.22,02,3,-0.5,"['Ag', '0.000000', '1.566596', '-1.654961']","['Ag', '-0.000000', '-1.566596', '-1.654961']","['Ag', '0.000000', '-0.000000', '2.922724']","['Ag', '0.000000', '-0.000000', '0.387198']",,,
Ag4_-1_02_3_-1.dat,-1,171.27,02,3,-1,"['Ag', '0.000000', '1.721596', '-1.434961']","['Ag', '-0.000000', '-1.721596', '-1.434961']","['Ag', '0.000000', '-0.000000', '2.637724']","['Ag', '0.000000', '-0.000000', '0.232198']",,,
Ag4_-1_02_3_0.4.dat,-1,148.81,02,3,0.4,"['Ag', '0.000000', '1.287596', '-2.050961']","['Ag', '-0.000000', '-1.287596', '-2.050961']","['Ag', '0.000000', '-0.000000', '3.435724']","['Ag', '0.000000', '-0.000000', '0.666198']",,,
Ag4_-1_02_3_0.5.dat,-1,151.70,02,3,0.5,"['Ag', '0.000000', '1.256596', '-2.094961']","['Ag', '-0.000000', '-1.256596', '-2.094961']","['Ag', '0.000000', '0.000000', '3.492724']","['Ag', '0.000000', '0.000000', '0.697198']",,,
Ag4_-1_02_3_1.dat,-1,188.18,02,3,1,"['Ag', '0.000000', '1.101596', '-2.314961']","['Ag', '-0.000000', '-1.101596', '-2.314961']","['Ag', '0.000000', '0.000000', '3.777724']","['Ag', '0.000000', '0.000000', '0.852198']",,,
Ag4_-1_02_4_-0.3.dat,-1,146.81,02,4,-0.3,"['Ag', '-0.850720', '-2.375841', '-0.000000']","['Ag', '1.763585', '-1.265360', '0.000000']","['Ag', '-0.912865', '3.075104', '-0.000000']","['Ag', '0.000000', '0.566097', '0.000000']",,,
Ag4_-1_02_4_-0.4.dat,-1,149.27,02,4,-0.4,"['Ag', '-0.643336', '-2.501068', '-0.000000']","['Ag', '1.823158', '-1.065841', '0.000000']","['Ag', '-1.179821', '2.982899', '-0.000000']","['Ag', '0.000000', '0.584010', '0.000000']",,,
Ag4_-1_02_4_-0.5.dat,-1,154.02,02,4,-0.5,"['Ag', '-0.435780', '-2.605236', '0.000000']","['Ag', '1.856424', '-0.877054', '-0.000000']","['Ag', '-1.420644', '2.876026', '0.000000']","['Ag', '0.000000', '0.606263', '-0.000000']",,,
Ag4_-1_02_4_-1.dat,-1,230.01,02,4,-1,"['Ag', '-0.492857', '-2.894798', '0.000000']","['Ag', '-1.753003', '-0.162758', '0.000000']","['Ag', '2.245860', '2.290559', '0.000000']","['Ag', '0.000000', '0.766997', '0.000000']",,,
Ag4_-1_02_4_0.3.dat,-1,146.81,02,4,0.3,"['Ag', '1.763585', '-1.265360', '-0.000000']","['Ag', '-0.850720', '-2.375841', '0.000000']","['Ag', '-0.912865', '3.075104', '0.000000']","['Ag', '0.000000', '0.566097', '0.000000']",,,
Ag4_-1_02_4_0.4.dat,-1,149.27,02,4,0.4,"['Ag', '1.823158', '-1.065841', '0.000000']","['Ag', '-0.643336', '-2.501068', '-0.000000']","['Ag', '-1.179821', '2.982899', '0.000000']","['Ag', '0.000000', '0.584010', '0.000000']",,,
Ag4_-1_02_4_0.5.dat,-1,154.02,02,4,0.5,"['Ag', '1.856424', '-0.877054', '-0.000000']","['Ag', '-0.435780', '-2.605236', '0.000000']","['Ag', '-1.420644', '2.876026', '0.000000']","['Ag', '0.000000', '0.606263', '-0.000000']",,,
Ag4_-1_02_4_1.dat,-1,230.01,02,4,1,"['Ag', '-1.753003', '-0.162758', '-0.000000']","['Ag', '-0.492857', '-2.894798', '-0.000000']","['Ag', '2.245860', '2.290559', '0.000000']","['Ag', '0.000000', '0.766997', '0.000000']",,,
Ag4_-1_02_5_-0.3.dat,-1,149.54,02,5,-0.3,"['Ag', '0.000000', '1.228596', '-1.820211']","['Ag', '-0.000000', '-1.228596', '-1.820211']","['Ag', '0.000000', '0.000000', '3.079474']","['Ag', '0.000000', '0.000000', '0.560948']",,,
Ag4_-1_02_5_-0.4.dat,-1,158.46,02,5,-0.4,"['Ag', '0.000000', '1.167596', '-1.801961']","['Ag', '-0.000000', '-1.167596', '-1.801961']","['Ag', '0.000000', '0.000000', '3.036724']","['Ag', '0.000000', '0.000000', '0.567198']",,,
Ag4_-1_02_5_-0.5.dat,-1,174.60,02,5,-0.5,"['Ag', '0.000000', '1.106596', '-1.783711']","['Ag', '-0.000000', '-1.106596', '-1.783711']","['Ag', '0.000000', '-0.000000', '2.993974']","['Ag', '0.000000', '-0.000000', '0.573448']",,,
Ag4_-1_02_5_-0.75.dat,-1,282.77,02,5,-0.75,"['Ag', '0.000000', '0.954096', '-1.738086']","['Ag', '-0.000000', '-0.954096', '-1.738086']","['Ag', '0.000000', '-0.000000', '2.887099']","['Ag', '0.000000', '-0.000000', '0.589073']",,,
Ag4_-1_02_5_0.3.dat,-1,150.22,02,5,0.3,"['Ag', '0.000000', '1.594596', '-1.929711']","['Ag', '-0.000000', '-1.594596', '-1.929711']","['Ag', '0.000000', '-0.000000', '3.335974']","['Ag', '0.000000', '-0.000000', '0.523448']",,,
Ag4_-1_02_5_0.4.dat,-1,153.20,02,5,0.4,"['Ag', '0.000000', '1.655596', '-1.947961']","['Ag', '-0.000000', '-1.655596', '-1.947961']","['Ag', '0.000000', '-0.000000', '3.378724']","['Ag', '0.000000', '-0.000000', '0.517198']",,,
Ag4_-1_02_5_0.5.dat,-1,156.35,02,5,0.5,"['Ag', '0.000000', '1.716596', '-1.966211']","['Ag', '-0.000000', '-1.716596', '-1.966211']","['Ag', '0.000000', '0.000000', '3.421474']","['Ag', '0.000000', '0.000000', '0.510948']",,,
Ag4_-1_02_5_1.dat,-1,172.70,02,5,1,"['Ag', '0.000000', '2.021596', '-2.057461']","['Ag', '-0.000000', '-2.021596', '-2.057461']","['Ag', '0.000000', '-0.000000', '3.635224']","['Ag', '0.000000', '-0.000000', '0.479698']",,,
Ag4_-1_02_6_-0.1.dat,-1,144.90,02,6,-0.1,"['Ag', '0.000000', '1.394596', '-1.859961']","['Ag', '-0.000000', '-1.394596', '-1.859961']","['Ag', '0.000000', '-0.000000', '3.257724']","['Ag', '0.000000', '-0.000000', '0.462198']",,,
Ag4_-1_02_6_-0.3.dat,-1,153.79,02,6,-0.3,"['Ag', '0.000000', '1.360596', '-1.829961']","['Ag', '-0.000000', '-1.360596', '-1.829961']","['Ag', '0.000000', '0.000000', '3.357724']","['Ag', '0.000000', '0.000000', '0.302198']",,,
Ag4_-1_02_6_-0.4.dat,-1,162.50,02,6,-0.4,"['Ag', '0.000000', '1.343596', '-1.814961']","['Ag', '-0.000000', '-1.343596', '-1.814961']","['Ag', '0.000000', '-0.000000', '3.407724']","['Ag', '0.000000', '-0.000000', '0.222198']",,,
Ag4_-1_02_6_-0.5.dat,-1,175.42,02,6,-0.5,"['Ag', '0.000000', '1.326596', '-1.799961']","['Ag', '-0.000000', '-1.326596', '-1.799961']","['Ag', '0.000000', '-0.000000', '3.457724']","['Ag', '0.000000', '-0.000000', '0.142198']",,,
Ag4_-1_02_6_-0.75.dat,-1,238.56,02,6,-0.75,"['Ag', '0.000000', '1.284096', '-1.762461']","['Ag', '-0.000000', '-1.284096', '-1.762461']","['Ag', '0.000000', '-0.000000', '3.582724']","['Ag', '0.000000', '0.000000', '-0.057802']",,,
Ag4_-1_02_6_0.3.dat,-1,161.00,02,6,0.3,"['Ag', '0.000000', '1.462596', '-1.919961']","['Ag', '-0.000000', '-1.462596', '-1.919961']","['Ag', '0.000000', '-0.000000', '3.057724']","['Ag', '0.000000', '-0.000000', '0.782198']",,,
Ag4_-1_02_6_0.4.dat,-1,180.91,02,6,0.4,"['Ag', '0.000000', '1.479596', '-1.934961']","['Ag', '-0.000000', '-1.479596', '-1.934961']","['Ag', '0.000000', '-0.000000', '3.007724']","['Ag', '0.000000', '-0.000000', '0.862198']",,,
Ag4_-1_02_6_0.5.dat,-1,216.65,02,6,0.5,"['Ag', '0.000000', '1.496596', '-1.949961']","['Ag', '-0.000000', '-1.496596', '-1.949961']","['Ag', '0.000000', '-0.000000', '2.957724']","['Ag', '0.000000', '-0.000000', '0.942198']",,,
Ag4_-1_02_eq.dat,-1,143.87,02,1,0,"['Ag', '0.000000', '1.411596', '-1.874961']","['Ag', '-0.000000', '-1.411596', '-1.874961']","['Ag', '0.000000', '0.000000', '3.207724']","['Ag', '0.000000', '0.000000', '0.542198']",,,
Ag4_0_01_1_-0.3.dat,0 ,175.57,01,1,-0.3,"['Ag', '-1.166814', '2.161935', '0.150102']","['Ag', '-1.166814', '-0.629616', '-0.150102']","['Ag', '1.166814', '0.629616', '-0.150102']","['Ag', '1.166814', '-2.161935', '0.150102']",,,
Ag4_0_01_1_-0.4.dat,0 ,176.20,01,1,-0.4,"['Ag', '-1.166814', '2.161935', '0.200102']","['Ag', '-1.166814', '-0.629616', '-0.200102']","['Ag', '1.166814', '0.629616', '-0.200102']","['Ag', '1.166814', '-2.161935', '0.200102']",,,
Ag4_0_01_1_-0.5.dat,0 ,177.03,01,1,-0.5,"['Ag', '-1.166814', '2.161935', '0.250102']","['Ag', '-1.166814', '-0.629616', '-0.250102']","['Ag', '1.166814', '0.629616', '-0.250102']","['Ag', '1.166814', '-2.161935', '0.250102']",,,
Ag4_0_01_1_-1.dat,0,184.99,01,1,-1,"['Ag', '-1.166814', '2.161935', '0.500102']","['Ag', '-1.166814', '-0.629616', '-0.500102']","['Ag', '1.166814', '0.629616', '-0.500102']","['Ag', '1.166814', '-2.161935', '0.500102']",,,
Ag4_0_01_1_0.3.dat,0 ,175.57,01,1,0.3,"['Ag', '1.166814', '2.161935', '0.149898']","['Ag', '1.166814', '-0.629616', '-0.149898']","['Ag', '-1.166814', '0.629616', '-0.149898']","['Ag', '-1.166814', '-2.161935', '0.149898']",,,
Ag4_0_01_1_0.4.dat,0 ,176.19,01,1,0.4,"['Ag', '1.166814', '2.161935', '0.199898']","['Ag', '1.166814', '-0.629616', '-0.199898']","['Ag', '-1.166814', '0.629616', '-0.199898']","['Ag', '-1.166814', '-2.161935', '0.199898']",,,
Ag4_0_01_1_0.5.dat,0 ,177.03,01,1,0.5,"['Ag', '1.166814', '2.161935', '0.249898']","['Ag', '1.166814', '-0.629616', '-0.249898']","['Ag', '-1.166814', '0.629616', '-0.249898']","['Ag', '-1.166814', '-2.161935', '0.249898']",,,
Ag4_0_01_1_1.dat,0,184.98,01,1,1,"['Ag', '1.166814', '2.161935', '0.499898']","['Ag', '1.166814', '-0.629616', '-0.499898']","['Ag', '-1.166814', '0.629616', '-0.499898']","['Ag', '-1.166814', '-2.161935', '0.499898']",,,
Ag4_0_01_2_-0.4.dat,0 ,180.72,01,2,-0.4,"['Ag', '1.284985', '2.097480', '0.000102']","['Ag', '-1.284985', '0.408021', '-0.000102']","['Ag', '1.284985', '-0.408021', '-0.000102']","['Ag', '-1.284985', '-2.097480', '0.000102']",,,
Ag4_0_01_2_-0.5.dat,0 ,185.51,01,2,-0.5,"['Ag', '1.314518', '2.081400', '0.000102']","['Ag', '-1.314518', '0.352540', '-0.000102']","['Ag', '1.314518', '-0.352540', '-0.000102']","['Ag', '-1.314518', '-2.081400', '0.000102']",,,
Ag4_0_01_2_-1.dat,0,274.48,01,2,-1,"['Ag', '1.461940', '2.001369', '0.000102']","['Ag', '-1.461940', '0.074771', '-0.000102']","['Ag', '1.461940', '-0.074771', '-0.000102']","['Ag', '-1.461940', '-2.001369', '0.000102']",,,
Ag4_0_01_2_0.3.dat,0 ,177.73,01,2,0.3,"['Ag', '-1.256814', '2.113935', '0.000102']","['Ag', '-1.256814', '-0.464616', '-0.000102']","['Ag', '1.256814', '0.464616', '-0.000102']","['Ag', '1.256814', '-2.113935', '0.000102']",,,
Ag4_0_01_2_0.4.dat,0 ,180.68,01,2,0.4,"['Ag', '-1.286814', '2.097935', '0.000102']","['Ag', '-1.286814', '-0.409616', '-0.000102']","['Ag', '1.286814', '0.409616', '-0.000102']","['Ag', '1.286814', '-2.097935', '0.000102']",,,
Ag4_0_01_2_0.5.dat,0 ,185.37,01,2,0.5,"['Ag', '-1.316814', '2.081935', '0.000102']","['Ag', '-1.316814', '-0.354616', '-0.000102']","['Ag', '1.316814', '0.354616', '-0.000102']","['Ag', '1.316814', '-2.081935', '0.000102']",,,
Ag4_0_01_2_1.dat,0,271.81,01,2,1,"['Ag', '-1.466814', '2.001935', '0.000102']","['Ag', '-1.466814', '-0.079616', '-0.000102']","['Ag', '1.466814', '0.079616', '-0.000102']","['Ag', '1.466814', '-2.001935', '0.000102']",,,
Ag4_0_01_3_-0.3.dat,0 ,177.10,01,3,-0.3,"['Ag', '2.457378', '-0.150325', '0.000102']","['Ag', '-0.000579', '1.476205', '-0.000102']","['Ag', '-0.000760', '-1.175489', '-0.000102']","['Ag', '-2.456039', '-0.150391', '0.000102']",,,
Ag4_0_01_3_-0.4.dat,0 ,178.80,01,3,-0.4,"['Ag', '2.457609', '-0.200353', '0.000102']","['Ag', '-0.000859', '1.526325', '-0.000102']","['Ag', '-0.000941', '-1.125370', '-0.000102']","['Ag', '-2.455809', '-0.200602', '0.000102']",,,
Ag4_0_01_3_-0.5.dat,0 ,180.89,01,3,-0.5,"['Ag', '2.457846', '-0.250352', '0.000102']","['Ag', '-0.001161', '1.576444', '-0.000102']","['Ag', '-0.001114', '-1.075251', '-0.000102']","['Ag', '-2.455571', '-0.250842', '0.000102']",,,
Ag4_0_01_3_-1.dat,0,194.31,01,3,-1,"['Ag', '2.459210', '-0.499834', '0.000102']","['Ag', '-0.003127', '1.827040', '-0.000102']","['Ag', '-0.001877', '-0.824655', '-0.000102']","['Ag', '-2.454206', '-0.502550', '0.000102']",,,
